               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 324,            0.030699,            0.018745,           0.0080913,             0.73526,             0.82205,             0.87941,             0.48177,             0.02672,            0.012806,           0.0025409,           0.0036046,           0.0036046,           0.0036046
                 325,            0.030453,            0.020204,           0.0083062,             0.81573,             0.80781,             0.89997,             0.53534,            0.025623,            0.012744,            0.002372,           0.0035848,           0.0035848,           0.0035848
                 326,            0.031029,            0.019985,           0.0090089,             0.80687,             0.81055,             0.90421,              0.5181,            0.027437,            0.012419,           0.0025904,            0.003565,            0.003565,            0.003565
                 327,            0.029078,            0.019123,           0.0075559,             0.84157,             0.80917,             0.95345,             0.59231,            0.026184,            0.013435,           0.0027781,           0.0035452,           0.0035452,           0.0035452
                 328,            0.031949,            0.020803,           0.0084872,             0.73006,              0.8656,             0.89357,             0.50864,            0.025752,            0.014272,           0.0025984,           0.0035254,           0.0035254,           0.0035254
                 329,            0.030372,            0.019542,           0.0083874,             0.73956,             0.85485,             0.90587,             0.52052,            0.025625,            0.014658,           0.0031367,           0.0035056,           0.0035056,           0.0035056
                 330,            0.031853,            0.020215,            0.009417,             0.75562,             0.86065,             0.94375,              0.5558,            0.027291,            0.013513,            0.003149,           0.0034858,           0.0034858,           0.0034858
                 331,            0.030435,            0.019537,           0.0077092,             0.77558,             0.82714,             0.95306,             0.57822,            0.025732,            0.013154,           0.0028066,            0.003466,            0.003466,            0.003466
                 332,            0.029241,            0.018261,           0.0083347,              0.7919,               0.833,             0.96125,             0.55108,            0.026375,            0.013094,           0.0026639,           0.0034462,           0.0034462,           0.0034462
                 333,            0.029445,            0.020559,           0.0071363,             0.79738,             0.82128,             0.93733,             0.52028,            0.027946,            0.013567,           0.0032335,           0.0034264,           0.0034264,           0.0034264
                 334,            0.031145,            0.020832,           0.0090009,             0.79874,             0.84794,             0.95168,             0.55342,            0.025341,            0.013403,           0.0029972,           0.0034066,           0.0034066,           0.0034066
                 335,            0.030171,            0.021379,           0.0069861,             0.77913,             0.83506,             0.90304,             0.49591,               0.028,            0.013851,           0.0031933,           0.0033868,           0.0033868,           0.0033868
                 336,            0.030027,            0.020182,           0.0097488,             0.77808,             0.85451,             0.90307,             0.53134,            0.025424,            0.014368,           0.0026927,            0.003367,            0.003367,            0.003367
                 337,            0.031895,            0.020687,           0.0084199,             0.77908,             0.85029,              0.9072,             0.50978,            0.028266,             0.01462,            0.002374,           0.0033472,           0.0033472,           0.0033472
                 338,             0.03094,            0.020376,           0.0095648,             0.82154,             0.84457,             0.88987,             0.49889,             0.02691,             0.01366,           0.0026685,           0.0033274,           0.0033274,           0.0033274
                 339,            0.030464,            0.020729,           0.0081149,             0.78561,             0.85656,             0.89347,             0.53674,            0.026008,            0.013239,           0.0024025,           0.0033076,           0.0033076,           0.0033076
                 340,            0.028839,            0.020384,           0.0060821,             0.82224,             0.81231,             0.87829,             0.50581,             0.02585,            0.014349,           0.0028615,           0.0032878,           0.0032878,           0.0032878
                 341,             0.02972,            0.019284,           0.0074566,             0.80604,             0.83382,             0.90545,             0.53445,            0.025343,            0.013591,           0.0023197,            0.003268,            0.003268,            0.003268
                 342,            0.031002,             0.01873,            0.008837,             0.78855,             0.85981,             0.91243,               0.532,            0.026607,            0.012962,           0.0022408,           0.0032482,           0.0032482,           0.0032482
                 343,            0.030144,            0.020277,           0.0080508,              0.7907,             0.84153,             0.87451,             0.51419,            0.027204,            0.013118,           0.0026788,           0.0032284,           0.0032284,           0.0032284
                 344,            0.030204,            0.021079,           0.0084638,             0.69906,             0.81145,              0.8193,             0.46493,            0.028213,            0.017552,           0.0046018,           0.0032086,           0.0032086,           0.0032086
                 345,            0.031201,            0.020743,            0.010411,             0.75824,              0.8287,             0.86313,              0.5037,            0.026764,            0.016545,           0.0035824,           0.0031888,           0.0031888,           0.0031888
                 346,            0.027188,            0.017926,           0.0067982,             0.78877,             0.82068,             0.86539,             0.50454,             0.02588,             0.01507,           0.0033392,            0.003169,            0.003169,            0.003169
                 347,            0.028271,            0.019951,           0.0079358,             0.77883,             0.86325,             0.88465,             0.50089,            0.026138,            0.014108,           0.0027652,           0.0031492,           0.0031492,           0.0031492
                 348,            0.031491,            0.019709,           0.0082632,             0.81751,             0.85955,              0.8792,             0.52343,            0.025938,            0.013652,            0.002843,           0.0031294,           0.0031294,           0.0031294
                 349,            0.029007,            0.019478,           0.0074387,             0.78868,             0.83001,             0.88378,             0.52562,            0.024983,            0.013999,           0.0029987,           0.0031096,           0.0031096,           0.0031096
                 350,            0.029284,            0.020116,           0.0090038,             0.80827,             0.81861,             0.89591,             0.54455,            0.025254,            0.013259,           0.0027938,           0.0030898,           0.0030898,           0.0030898
                 351,            0.029602,            0.019163,           0.0082763,             0.81077,             0.84105,              0.8985,             0.54984,            0.023955,            0.014085,           0.0023885,             0.00307,             0.00307,             0.00307
                 352,            0.032971,            0.020164,           0.0067309,             0.74305,             0.89594,             0.90442,             0.48966,            0.028503,            0.013815,           0.0021893,           0.0030502,           0.0030502,           0.0030502
                 353,            0.031225,            0.019953,           0.0078459,             0.85369,             0.85041,             0.93426,             0.59359,            0.024184,            0.013064,           0.0019657,           0.0030304,           0.0030304,           0.0030304
                 354,             0.02879,            0.019109,           0.0075995,             0.84666,             0.84516,             0.92368,             0.55521,            0.025297,            0.013005,            0.002119,           0.0030106,           0.0030106,           0.0030106
                 355,            0.028913,            0.019179,            0.007019,             0.77727,             0.86518,             0.89159,              0.5242,             0.02613,            0.013376,            0.002231,           0.0029908,           0.0029908,           0.0029908
                 356,            0.028166,            0.018279,           0.0076444,             0.84464,             0.78784,             0.87202,             0.48862,            0.026175,            0.013187,           0.0026885,            0.002971,            0.002971,            0.002971
                 357,            0.027888,            0.017228,           0.0067363,             0.75601,             0.86836,             0.88518,             0.50847,             0.02665,            0.013441,           0.0025306,           0.0029512,           0.0029512,           0.0029512
                 358,            0.028897,            0.018482,           0.0075104,             0.80337,             0.86667,             0.91392,             0.55185,            0.024499,            0.012452,           0.0023257,           0.0029314,           0.0029314,           0.0029314
                 359,            0.030533,            0.019964,           0.0077906,             0.86833,             0.85919,             0.92758,             0.55936,            0.024128,            0.012545,           0.0020459,           0.0029116,           0.0029116,           0.0029116
                 360,            0.029116,             0.02037,           0.0067098,             0.87483,             0.82755,              0.9618,             0.54982,            0.026099,            0.012903,            0.001958,           0.0028918,           0.0028918,           0.0028918
                 361,            0.028187,            0.018581,           0.0068755,             0.83905,             0.83456,             0.92803,             0.52136,            0.024863,             0.01287,           0.0020777,            0.002872,            0.002872,            0.002872
                 362,            0.029684,             0.01929,           0.0088969,              0.8429,              0.8561,             0.98084,             0.55774,            0.024528,            0.012429,           0.0020309,           0.0028522,           0.0028522,           0.0028522
                 363,            0.028943,            0.020822,           0.0078019,             0.85856,             0.86544,             0.98399,             0.57265,            0.024567,            0.012564,           0.0019908,           0.0028324,           0.0028324,           0.0028324
                 364,            0.029279,            0.021591,            0.006445,             0.80688,             0.87607,             0.97087,             0.50575,            0.028683,            0.012916,           0.0021017,           0.0028126,           0.0028126,           0.0028126
                 365,            0.030331,            0.019146,           0.0084489,             0.80531,             0.88577,             0.98225,             0.56571,            0.024961,            0.013406,           0.0021307,           0.0027928,           0.0027928,           0.0027928
                 366,            0.027934,            0.018328,           0.0075908,             0.80376,             0.82993,                0.92,             0.51983,            0.027752,            0.013383,           0.0025468,            0.002773,            0.002773,            0.002773
                 367,            0.029456,            0.018618,           0.0064482,             0.85214,             0.88074,               0.928,             0.51541,            0.026853,            0.012298,           0.0022357,           0.0027532,           0.0027532,           0.0027532
                 368,             0.02875,             0.01867,           0.0076214,             0.88374,             0.85717,              0.9377,             0.57127,            0.024101,            0.012013,           0.0019705,           0.0027334,           0.0027334,           0.0027334
                 369,            0.029765,            0.019914,           0.0072221,             0.80971,             0.85791,             0.89912,             0.52559,            0.026704,            0.013009,           0.0027562,           0.0027136,           0.0027136,           0.0027136
                 370,            0.031199,            0.020362,           0.0084692,             0.84586,             0.88049,             0.92079,             0.56413,            0.024188,            0.012569,           0.0020655,           0.0026938,           0.0026938,           0.0026938
                 371,            0.030098,            0.019165,           0.0076686,             0.86829,             0.85689,             0.92446,             0.54493,            0.026227,            0.013552,           0.0019372,            0.002674,            0.002674,            0.002674
                 372,            0.029252,             0.02052,           0.0083352,             0.82968,             0.85589,             0.92317,             0.53359,             0.02617,            0.013279,           0.0023111,           0.0026542,           0.0026542,           0.0026542
                 373,            0.028118,            0.019389,            0.006287,             0.93657,             0.74419,              0.9012,             0.49129,            0.027939,            0.013409,           0.0029659,           0.0026344,           0.0026344,           0.0026344
                 374,            0.030922,            0.019709,           0.0089166,             0.87743,             0.85168,             0.97498,             0.59358,            0.025756,            0.013712,           0.0018503,           0.0026146,           0.0026146,           0.0026146
                 375,             0.02657,            0.018226,           0.0060558,             0.86335,             0.82313,             0.93406,              0.5434,            0.027154,            0.013922,           0.0020033,           0.0025948,           0.0025948,           0.0025948
                 376,            0.030308,            0.018255,           0.0082038,             0.87531,             0.80734,             0.98032,             0.58036,            0.025771,              0.0135,           0.0018368,            0.002575,            0.002575,            0.002575
                 377,            0.028562,            0.019437,           0.0078773,             0.89118,             0.83143,             0.98354,             0.64099,            0.023314,            0.012973,           0.0017637,           0.0025552,           0.0025552,           0.0025552
                 378,            0.028259,            0.019972,           0.0068021,             0.88456,             0.85632,             0.98359,             0.57596,            0.026398,            0.013226,           0.0017473,           0.0025354,           0.0025354,           0.0025354
                 379,            0.027118,            0.016463,           0.0075316,             0.87506,             0.82327,             0.93323,             0.58219,             0.02325,            0.012745,           0.0022053,           0.0025156,           0.0025156,           0.0025156
                 380,            0.028185,            0.017864,           0.0071749,              0.9182,             0.84338,             0.97506,             0.65279,            0.023359,            0.011942,            0.001561,           0.0024958,           0.0024958,           0.0024958
                 381,            0.029088,            0.020871,           0.0072935,             0.91044,             0.86345,             0.98142,             0.64433,            0.023467,             0.01209,           0.0016616,            0.002476,            0.002476,            0.002476
                 382,            0.026652,            0.015739,           0.0068339,             0.87498,             0.84325,             0.93188,             0.54046,            0.026908,            0.012668,           0.0021537,           0.0024562,           0.0024562,           0.0024562
                 383,            0.028669,            0.017648,           0.0065976,             0.89805,             0.84677,             0.93784,             0.57679,             0.02427,            0.012673,           0.0020557,           0.0024364,           0.0024364,           0.0024364
                 384,            0.029507,            0.019895,           0.0080913,             0.87852,             0.85632,             0.97912,             0.58922,            0.025173,            0.012397,           0.0017631,           0.0024166,           0.0024166,           0.0024166
                 385,            0.027131,            0.018007,           0.0076367,              0.8767,             0.85418,             0.97075,             0.60557,            0.024201,            0.012335,           0.0019008,           0.0023968,           0.0023968,           0.0023968
                 386,            0.029749,            0.018945,           0.0080507,             0.87278,             0.78817,             0.91976,               0.574,            0.023999,            0.012856,           0.0021173,            0.002377,            0.002377,            0.002377
                 387,            0.028203,             0.01841,           0.0085898,               0.797,             0.88966,             0.96091,             0.59652,            0.023317,             0.01273,           0.0018434,           0.0023572,           0.0023572,           0.0023572
                 388,            0.028285,            0.019138,           0.0082602,             0.86344,             0.85546,             0.95134,             0.59101,             0.02446,            0.012484,           0.0016788,           0.0023374,           0.0023374,           0.0023374
                 389,            0.028089,             0.02034,           0.0075193,              0.9023,             0.82154,             0.94446,             0.55098,            0.026677,            0.012307,           0.0020551,           0.0023176,           0.0023176,           0.0023176
                 390,            0.025786,            0.017714,           0.0063953,             0.90421,             0.84425,             0.92536,             0.59691,            0.023296,            0.011663,           0.0021752,           0.0022978,           0.0022978,           0.0022978
                 391,            0.027334,             0.01766,            0.007456,             0.85947,             0.85424,             0.96189,              0.6391,            0.023087,            0.012242,           0.0017471,            0.002278,            0.002278,            0.002278
                 392,            0.025177,             0.01778,            0.005338,             0.87831,             0.84338,             0.91432,             0.58479,            0.024887,            0.012635,           0.0019576,           0.0022582,           0.0022582,           0.0022582
                 393,            0.027594,            0.018657,           0.0078608,             0.86343,             0.85907,             0.94264,              0.5714,            0.024865,            0.012823,           0.0018817,           0.0022384,           0.0022384,           0.0022384
                 394,            0.027496,            0.018435,            0.009001,             0.83751,             0.87124,             0.95944,             0.60455,            0.023094,            0.013456,           0.0017466,           0.0022186,           0.0022186,           0.0022186
                 395,            0.028396,            0.018955,           0.0068084,             0.84876,              0.8475,             0.95275,             0.58978,            0.024714,            0.013319,           0.0021909,           0.0021988,           0.0021988,           0.0021988
                 396,            0.027768,            0.019219,           0.0064021,             0.88391,             0.84621,             0.96293,             0.62015,            0.023758,            0.012264,           0.0018054,            0.002179,            0.002179,            0.002179
                 397,            0.027443,              0.0204,           0.0070719,             0.87653,             0.86916,             0.97853,             0.61781,            0.024952,             0.01267,           0.0015652,           0.0021592,           0.0021592,           0.0021592
                 398,            0.026708,            0.017944,           0.0072205,             0.86756,             0.86303,             0.97674,             0.62255,            0.022862,            0.013266,           0.0017749,           0.0021394,           0.0021394,           0.0021394
                 399,             0.02942,            0.019289,           0.0056114,             0.87267,             0.87133,             0.97708,             0.61572,            0.024121,            0.013505,           0.0017343,           0.0021196,           0.0021196,           0.0021196
                 400,            0.027521,              0.0187,           0.0066355,             0.88102,             0.88051,             0.97947,             0.62712,            0.023589,            0.013238,            0.001604,           0.0020998,           0.0020998,           0.0020998
                 401,            0.026167,            0.017714,            0.006299,             0.84213,             0.86278,             0.93103,             0.57751,            0.025152,            0.013516,           0.0023194,             0.00208,             0.00208,             0.00208
                 402,            0.028222,            0.019754,           0.0067141,              0.8562,             0.86617,               0.971,             0.61827,             0.02281,            0.013124,            0.002121,           0.0020602,           0.0020602,           0.0020602
                 403,            0.026998,            0.017017,           0.0050406,             0.83003,             0.85314,             0.89949,             0.58114,            0.024124,            0.013121,            0.002891,           0.0020404,           0.0020404,           0.0020404
                 404,            0.026035,             0.01822,           0.0066912,             0.82211,              0.8477,             0.95766,             0.60422,            0.023742,            0.012649,           0.0023488,           0.0020206,           0.0020206,           0.0020206
                 405,            0.026643,            0.017976,           0.0060327,              0.8285,             0.86346,             0.96788,             0.63577,            0.022799,            0.013469,           0.0021315,           0.0020008,           0.0020008,           0.0020008
                 406,            0.027495,            0.017465,           0.0067378,             0.86362,             0.88358,             0.96678,             0.63054,            0.022542,            0.013141,           0.0020759,            0.001981,            0.001981,            0.001981
                 407,            0.027029,            0.019808,           0.0068808,             0.85419,             0.88573,             0.96458,             0.61442,            0.023257,            0.013063,           0.0023476,           0.0019612,           0.0019612,           0.0019612
                 408,            0.027827,            0.018157,           0.0071921,             0.86795,             0.88885,             0.97385,             0.60579,            0.022912,             0.01308,           0.0020776,           0.0019414,           0.0019414,           0.0019414
                 409,              0.0291,            0.021592,           0.0078803,             0.85333,             0.90046,             0.96991,             0.61317,            0.022997,            0.013212,            0.001873,           0.0019216,           0.0019216,           0.0019216
                 410,             0.02815,            0.019772,           0.0075095,             0.84374,             0.90489,              0.9704,             0.61877,            0.023322,            0.013448,           0.0017241,           0.0019018,           0.0019018,           0.0019018
                 411,             0.02679,            0.017976,           0.0068702,             0.85551,             0.84909,             0.91503,             0.54966,            0.025124,            0.013901,           0.0023568,            0.001882,            0.001882,            0.001882
                 412,            0.028396,            0.017818,            0.006792,             0.86158,             0.88184,             0.96456,             0.60966,            0.023353,             0.01257,           0.0017257,           0.0018622,           0.0018622,           0.0018622
                 413,            0.026622,            0.019401,           0.0056631,              0.8795,             0.86657,              0.9711,             0.64942,            0.021954,              0.0126,            0.001716,           0.0018424,           0.0018424,           0.0018424
                 414,            0.028063,            0.018282,           0.0080103,             0.86482,             0.87675,             0.97154,             0.63108,            0.023471,            0.013512,           0.0019179,           0.0018226,           0.0018226,           0.0018226
                 415,            0.027699,            0.018864,           0.0084449,             0.88955,             0.85048,             0.96454,              0.6019,            0.024424,            0.013298,           0.0019483,           0.0018028,           0.0018028,           0.0018028
                 416,            0.028019,            0.018707,           0.0082624,              0.9125,             0.86873,             0.97267,             0.58583,            0.025097,              0.0128,           0.0017375,            0.001783,            0.001783,            0.001783
                 417,            0.028292,            0.020181,           0.0078354,             0.90347,              0.8693,             0.98499,             0.62651,            0.023329,            0.012849,           0.0015641,           0.0017632,           0.0017632,           0.0017632
                 418,            0.026401,            0.019209,           0.0058277,             0.91769,             0.87208,             0.98062,             0.62702,            0.022938,            0.012496,            0.001614,           0.0017434,           0.0017434,           0.0017434
                 419,            0.024632,            0.016637,           0.0059889,             0.90685,             0.85375,             0.97207,             0.60348,            0.025333,            0.012787,           0.0018685,           0.0017236,           0.0017236,           0.0017236
                 420,            0.025308,            0.017582,           0.0061961,             0.93605,             0.85565,             0.97799,             0.62069,            0.024002,            0.011984,            0.001856,           0.0017038,           0.0017038,           0.0017038
                 421,             0.02816,            0.018418,            0.006265,              0.9299,             0.83875,             0.97487,              0.6048,            0.025337,            0.012068,           0.0022535,            0.001684,            0.001684,            0.001684
                 422,            0.027593,            0.017749,           0.0078953,             0.93492,             0.85023,             0.97763,             0.62716,            0.023135,            0.012452,           0.0018957,           0.0016642,           0.0016642,           0.0016642
                 423,            0.029881,            0.019181,           0.0078179,             0.89989,             0.86795,             0.97775,             0.63496,            0.023093,             0.01337,           0.0017908,           0.0016444,           0.0016444,           0.0016444
                 424,            0.027663,            0.018868,           0.0067332,             0.90321,             0.85768,             0.97547,             0.62898,            0.023657,            0.012757,           0.0015943,           0.0016246,           0.0016246,           0.0016246
                 425,            0.026771,            0.019196,           0.0066305,             0.92697,             0.85543,             0.97842,             0.62529,            0.023024,            0.012309,           0.0018249,           0.0016048,           0.0016048,           0.0016048
                 426,            0.027694,            0.018851,           0.0080241,             0.89415,             0.85507,             0.93672,               0.591,            0.023224,            0.012638,           0.0019305,            0.001585,            0.001585,            0.001585
                 427,            0.024007,            0.017631,           0.0052871,             0.90482,             0.87443,               0.973,              0.6336,            0.022291,            0.012176,           0.0015634,           0.0015652,           0.0015652,           0.0015652
                 428,            0.025984,            0.016846,            0.005545,             0.91387,             0.85774,             0.97751,             0.64922,            0.021708,             0.01175,             0.00145,           0.0015454,           0.0015454,           0.0015454
                 429,            0.026982,            0.018459,            0.006923,             0.89725,             0.85109,             0.97185,             0.61507,            0.022888,            0.011863,           0.0015736,           0.0015256,           0.0015256,           0.0015256
                 430,            0.022504,            0.015946,           0.0049075,             0.90905,             0.87157,               0.977,             0.63038,            0.022228,            0.011681,           0.0013972,           0.0015058,           0.0015058,           0.0015058
                 431,            0.025063,            0.017004,           0.0065824,             0.87892,             0.88619,              0.9805,             0.63079,            0.022359,            0.012675,           0.0014188,            0.001486,            0.001486,            0.001486
                 432,            0.027915,            0.018912,           0.0062743,             0.87319,             0.90552,             0.97136,             0.62264,            0.022303,            0.013233,           0.0013432,           0.0014662,           0.0014662,           0.0014662
                 433,            0.027093,             0.01786,           0.0066796,             0.87944,             0.86514,             0.97287,             0.55442,            0.024983,            0.012914,           0.0021154,           0.0014464,           0.0014464,           0.0014464
                 434,            0.027629,            0.018916,           0.0071131,             0.89402,             0.88267,             0.97553,             0.58157,             0.02397,            0.013361,           0.0018485,           0.0014266,           0.0014266,           0.0014266
                 435,            0.026474,            0.018203,           0.0065007,             0.87442,             0.87398,             0.97464,             0.59273,             0.02357,               0.013,           0.0019294,           0.0014068,           0.0014068,           0.0014068
                 436,            0.025704,            0.018649,           0.0063925,             0.89304,             0.87118,             0.97487,              0.6179,            0.022663,            0.012254,           0.0017522,            0.001387,            0.001387,            0.001387
                 437,            0.023246,            0.015193,           0.0063403,             0.88703,             0.83888,             0.97307,             0.61568,            0.023086,            0.012236,           0.0020686,           0.0013672,           0.0013672,           0.0013672
                 438,            0.027505,            0.018221,           0.0075538,             0.88664,             0.89566,             0.97538,             0.65542,            0.021347,            0.011959,           0.0015801,           0.0013474,           0.0013474,           0.0013474
                 439,            0.028438,            0.020095,           0.0068007,             0.90345,             0.85204,             0.97404,             0.60179,            0.024512,            0.011663,           0.0018762,           0.0013276,           0.0013276,           0.0013276
                 440,            0.026032,             0.01859,           0.0071733,              0.9134,             0.88395,             0.97672,             0.63324,            0.023213,            0.011617,           0.0012883,           0.0013078,           0.0013078,           0.0013078
                 441,            0.026504,            0.018296,           0.0072502,              0.8974,              0.8767,             0.97745,              0.6242,            0.022918,            0.011409,           0.0015329,            0.001288,            0.001288,            0.001288
                 442,            0.025758,            0.018411,           0.0065236,              0.8592,             0.89043,             0.98484,             0.65349,            0.022101,            0.012147,           0.0014739,           0.0012682,           0.0012682,           0.0012682
                 443,            0.027469,            0.019379,           0.0070418,             0.81211,             0.88881,             0.96459,             0.59985,            0.023654,            0.012654,           0.0019134,           0.0012484,           0.0012484,           0.0012484
                 444,             0.02612,            0.018584,           0.0059393,             0.79559,             0.88852,             0.96471,             0.57942,             0.02536,            0.012669,            0.001949,           0.0012286,           0.0012286,           0.0012286
                 445,            0.023802,            0.016978,           0.0052305,             0.81862,             0.87783,             0.96123,             0.57527,            0.025571,            0.012574,           0.0017135,           0.0012088,           0.0012088,           0.0012088
                 446,            0.025324,            0.017614,           0.0050237,             0.87676,             0.87409,             0.97616,             0.59938,            0.024101,             0.01181,           0.0013872,            0.001189,            0.001189,            0.001189
                 447,            0.024153,            0.017339,           0.0054073,             0.88046,             0.87893,             0.97493,             0.63163,            0.022725,             0.01218,           0.0012598,           0.0011692,           0.0011692,           0.0011692
                 448,            0.025948,             0.01891,           0.0064174,             0.91821,             0.86129,             0.97895,              0.6324,              0.0234,             0.01199,           0.0014959,           0.0011494,           0.0011494,           0.0011494
                 449,            0.027683,            0.018626,           0.0062858,             0.91294,             0.88766,                0.98,             0.60794,            0.024295,            0.011936,           0.0015744,           0.0011296,           0.0011296,           0.0011296
                 450,            0.026199,            0.018114,           0.0068195,             0.91474,             0.87066,             0.97666,             0.65473,            0.021857,            0.011849,           0.0018266,           0.0011098,           0.0011098,           0.0011098
                 451,            0.026037,            0.018165,           0.0068366,              0.9249,              0.8653,             0.97742,              0.6335,            0.022848,            0.012674,           0.0022777,             0.00109,             0.00109,             0.00109
                 452,            0.025478,            0.017191,           0.0064472,             0.91345,             0.88572,             0.97992,             0.62513,            0.022867,             0.01313,           0.0018424,           0.0010702,           0.0010702,           0.0010702
                 453,            0.026115,            0.018423,           0.0060911,             0.92337,             0.89296,              0.9809,             0.62225,            0.023393,            0.013087,           0.0017189,           0.0010504,           0.0010504,           0.0010504
                 454,            0.025498,            0.017943,           0.0053058,             0.92804,             0.88571,               0.981,             0.61798,            0.023931,            0.013423,           0.0017771,           0.0010306,           0.0010306,           0.0010306
                 455,            0.026643,            0.017252,           0.0070392,             0.92733,             0.90836,             0.97415,              0.6244,            0.022564,            0.013263,           0.0016764,           0.0010108,           0.0010108,           0.0010108
                 456,            0.025769,            0.017633,           0.0070566,             0.89568,             0.89086,             0.97334,              0.6411,            0.021815,            0.013398,           0.0020034,            0.000991,            0.000991,            0.000991
                 457,            0.024379,            0.017159,           0.0062168,             0.89475,             0.88492,              0.9757,              0.6421,            0.023251,            0.013449,           0.0016693,           0.0009712,           0.0009712,           0.0009712
                 458,            0.025852,            0.016844,           0.0059913,             0.89242,              0.8875,             0.97066,             0.62169,            0.023371,            0.013198,           0.0016836,           0.0009514,           0.0009514,           0.0009514
                 459,            0.024914,            0.016827,           0.0058799,             0.90277,             0.88095,             0.97452,             0.62978,            0.022106,            0.012754,           0.0014758,           0.0009316,           0.0009316,           0.0009316
                 460,            0.026012,            0.019219,           0.0074605,             0.89263,             0.87593,             0.97614,             0.62467,            0.023058,            0.012993,           0.0016268,           0.0009118,           0.0009118,           0.0009118
                 461,            0.025847,            0.017474,           0.0067624,             0.89042,             0.89527,             0.97404,              0.6414,            0.021086,            0.012922,           0.0012396,            0.000892,            0.000892,            0.000892
                 462,            0.025959,            0.018475,           0.0078479,             0.88951,             0.88712,              0.9806,             0.64576,            0.021207,            0.012706,           0.0014108,           0.0008722,           0.0008722,           0.0008722
                 463,            0.026053,            0.018156,           0.0078793,             0.90578,             0.86928,              0.9746,             0.65609,            0.021083,            0.012594,           0.0012682,           0.0008524,           0.0008524,           0.0008524
                 464,             0.02527,            0.016887,           0.0058395,             0.91391,             0.86295,             0.97791,             0.67578,            0.020891,            0.012569,            0.001398,           0.0008326,           0.0008326,           0.0008326
                 465,            0.024931,             0.01821,           0.0064241,             0.91955,              0.8756,             0.97965,             0.62303,            0.023067,            0.012526,           0.0015346,           0.0008128,           0.0008128,           0.0008128
                 466,            0.025103,             0.01824,           0.0062096,             0.91027,             0.89088,             0.98127,             0.63744,            0.022168,            0.012519,           0.0015087,            0.000793,            0.000793,            0.000793
                 467,             0.02553,            0.019318,           0.0064395,               0.905,             0.88277,             0.97564,             0.63771,            0.021855,            0.013477,           0.0017087,           0.0007732,           0.0007732,           0.0007732
                 468,            0.025458,            0.017328,           0.0060931,             0.89224,             0.89344,             0.98026,             0.65451,             0.02171,            0.012994,           0.0013681,           0.0007534,           0.0007534,           0.0007534
                 469,            0.025033,            0.016926,           0.0060084,             0.91258,             0.90286,             0.94108,             0.62526,            0.021303,            0.012949,           0.0014338,           0.0007336,           0.0007336,           0.0007336
                 470,            0.024783,             0.01663,            0.004883,             0.91557,             0.90581,             0.97772,             0.63804,            0.021317,            0.012697,           0.0013972,           0.0007138,           0.0007138,           0.0007138
                 471,            0.024877,            0.017476,           0.0059873,             0.90515,             0.90274,               0.969,             0.61834,            0.023228,            0.012637,           0.0012943,            0.000694,            0.000694,            0.000694
                 472,            0.026764,            0.017858,           0.0067735,             0.89171,             0.90814,             0.97602,             0.64849,            0.021486,            0.013366,           0.0012536,           0.0006742,           0.0006742,           0.0006742
                 473,            0.025006,            0.018994,           0.0056022,             0.91651,             0.87885,             0.97728,             0.64755,            0.021547,            0.013017,           0.0016806,           0.0006544,           0.0006544,           0.0006544
                 474,            0.024335,            0.018198,           0.0059312,             0.91805,             0.88519,             0.97569,             0.65172,            0.021963,            0.013446,           0.0015619,           0.0006346,           0.0006346,           0.0006346
                 475,            0.024466,            0.016587,           0.0060025,              0.9218,             0.87941,             0.97634,             0.64994,            0.021027,            0.013558,           0.0015032,           0.0006148,           0.0006148,           0.0006148
                 476,            0.023621,            0.017714,           0.0058219,              0.9174,             0.88302,             0.97924,             0.64042,             0.02188,            0.013376,           0.0016415,            0.000595,            0.000595,            0.000595
                 477,            0.023364,            0.015346,           0.0052406,             0.92587,             0.88717,             0.98005,             0.66804,             0.02038,            0.013461,            0.001195,           0.0005752,           0.0005752,           0.0005752
                 478,            0.024399,            0.016793,           0.0062235,              0.9298,             0.88652,             0.97854,             0.66732,            0.020479,            0.012562,           0.0011151,           0.0005554,           0.0005554,           0.0005554
                 479,            0.026232,            0.017292,           0.0057194,             0.93532,             0.87393,             0.98221,             0.66788,            0.021042,            0.012585,           0.0014376,           0.0005356,           0.0005356,           0.0005356
                 480,            0.023088,            0.017805,           0.0071591,             0.92869,             0.87762,             0.98381,             0.67545,            0.020676,            0.012064,           0.0014449,           0.0005158,           0.0005158,           0.0005158
                 481,            0.024912,            0.017471,            0.006469,             0.95024,             0.89294,              0.9871,             0.66344,            0.021192,            0.012222,           0.0014494,            0.000496,            0.000496,            0.000496
                 482,            0.025537,            0.017908,           0.0063761,             0.94469,             0.89044,             0.98733,             0.66423,             0.02138,            0.011947,           0.0016249,           0.0004762,           0.0004762,           0.0004762
                 483,            0.026175,              0.0175,            0.007293,             0.94973,             0.89516,             0.98813,             0.65973,            0.021133,            0.012391,           0.0015497,           0.0004564,           0.0004564,           0.0004564
                 484,            0.024431,            0.016767,           0.0055085,             0.93168,             0.88169,             0.98525,             0.65193,            0.021424,            0.012386,           0.0016519,           0.0004366,           0.0004366,           0.0004366
